Client,Date,Courtier,Prix Courtier,Comission Courtier,Limite D&O,Limite E&O ,Prix Police D'Assurance
1684,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1685,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
1695,1/1/2012,Courtier B,5681,0.1,1500000,500000,62496
1700,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
1703,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1705,1/1/2012,Courtier B,4132,0.1,1000000,250000,45452
1721,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1723,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1724,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1735,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
1737,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1741,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1743,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
1744,1/1/2012,Courtier B,8000,0.1,2000000,1000000,88000
1747,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1750,1/1/2012,Courtier B,5500,0.1,1500000,500000,60500
1751,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1754,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
1755,1/1/2012,Courtier B,4000,0.1,1000000,250000,44000
1756,1/1/2012,Courtier B,5681,0.1,1000000,250000,62496
1760,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
1768,1/1/2012,Courtier B,5500,0.1,1500000,500000,60500
1770,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1771,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
1794,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1797,1/1/2012,Courtier B,5681,0.1,1500000,500000,62496
1814,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1816,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1821,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1822,1/1/2012,Courtier B,5681,0.1,1000000,250000,62496
1828,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1831,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1837,1/1/2012,Courtier B,5500,0.1,1500000,500000,60500
1840,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1855,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1856,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
1858,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1862,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1863,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1879,1/1/2012,Courtier B,5681,0.1,1500000,500000,62496
1881,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1888,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1894,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1897,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1900,1/1/2012,Courtier B,5500,0.1,1500000,500000,60500
1903,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
1904,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1905,1/1/2012,Courtier B,5500,0.1,1500000,500000,60500
1915,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1916,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
1917,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1919,1/1/2012,Courtier B,5500,0.1,1500000,500000,60500
1922,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1923,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1927,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
1933,1/1/2012,Courtier B,4000,0.1,1000000,250000,44000
1938,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1941,1/1/2012,Courtier B,4132,0.1,1000000,250000,45452
1953,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1966,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
1971,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
1974,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1979,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1981,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1984,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
1986,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
1995,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
1996,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2023,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2028,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2030,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2032,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2033,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2034,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2036,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2042,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2044,1/1/2012,Courtier B,8264,0.1,1500000,500000,90904
2047,1/1/2012,Courtier B,5868,0.1,1000000,250000,64558
2048,1/1/2012,Courtier B,8264,0.1,1500000,500000,90904
2051,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2052,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2055,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2070,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2073,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2075,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2084,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2087,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2100,1/1/2012,Courtier B,5681,0.1,1500000,500000,62496
2104,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2105,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2113,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2117,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2118,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2131,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2134,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2135,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2136,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2140,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2148,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2150,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2160,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2161,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2166,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2167,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2171,1/1/2012,Courtier B,8264,0.1,1500000,500000,90904
2174,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2178,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2179,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2183,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2184,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2187,1/1/2012,Courtier B,4000,0.1,1000000,250000,44000
2188,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2191,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2196,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2197,1/1/2012,Courtier B,8264,0.1,1500000,500000,90904
2200,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2205,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2206,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2207,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2208,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2212,1/1/2012,Courtier B,4132,0.1,1000000,250000,45452
2222,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2223,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2224,1/1/2012,Courtier B,8000,0.1,2000000,1000000,88000
2228,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2229,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2234,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2236,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2238,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2244,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2246,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2249,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2254,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2256,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2263,1/1/2012,Courtier B,8264,0.1,1500000,500000,90904
2267,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2271,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2272,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2276,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2278,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2279,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2282,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2283,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2288,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2318,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2321,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2322,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2324,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2325,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2326,1/1/2012,Courtier B,5868,0.1,1000000,250000,64558
2327,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2329,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2333,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2334,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2342,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2347,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2350,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2361,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2364,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2376,1/1/2012,Courtier B,4132,0.1,1000000,250000,45452
2381,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2393,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2396,1/1/2012,Courtier B,8000,0.1,2000000,1000000,88000
2401,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2402,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2417,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2418,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2421,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2422,1/1/2012,Courtier B,8264,0.1,2000000,1000000,90904
2433,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2443,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2444,1/1/2012,Courtier B,4132,0.1,1000000,250000,45452
2447,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2453,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2465,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2469,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2473,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2478,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2480,1/1/2012,Courtier B,8000,0.1,2000000,1000000,88000
2491,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2493,1/1/2012,Courtier B,8264,0.1,2000000,1000000,90904
2495,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2496,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2503,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2512,1/1/2012,Courtier B,8264,0.1,2000000,1000000,90904
2515,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2518,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2520,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2537,1/1/2012,Courtier B,8264,0.1,1500000,500000,90904
2539,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2546,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2561,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2562,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2567,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2568,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2573,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2574,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2578,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2579,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2581,1/1/2012,Courtier B,4000,0.1,1000000,250000,44000
2586,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2588,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2592,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2595,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2597,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2604,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2611,1/1/2012,Courtier B,4132,0.1,1000000,250000,45452
2630,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2631,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2637,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2638,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2646,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2652,1/1/2012,Courtier B,5681,0.1,1000000,250000,62496
2655,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2656,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2662,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2665,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2666,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2671,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2681,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2685,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2687,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2689,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2690,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2698,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2706,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2719,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2721,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2725,1/1/2012,Courtier B,4000,0.1,1000000,250000,44000
2731,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2734,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2740,1/1/2012,Courtier B,4000,0.1,1000000,250000,44000
2745,1/1/2012,Courtier B,8264,0.1,2000000,1000000,90904
2760,1/1/2012,Courtier B,8536,0.1,2000000,1000000,93903
2764,1/1/2012,Courtier B,8000,0.1,2000000,1000000,88000
2771,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2781,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2788,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2790,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2794,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2799,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2801,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2808,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2814,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2818,1/1/2012,Courtier B,5681,0.1,1000000,250000,62496
2821,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2822,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2824,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2825,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2829,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2832,1/1/2012,Courtier B,4132,0.1,1000000,250000,45452
2836,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2838,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2840,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2847,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2851,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2855,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2856,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2872,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2873,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2878,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2880,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2886,1/1/2012,Courtier B,5681,0.1,1000000,250000,62496
2888,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2896,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2903,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2905,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2909,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2913,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2917,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2922,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2928,1/1/2012,Courtier B,5681,0.1,1500000,500000,62496
2933,1/1/2012,Courtier B,5500,0.1,1500000,500000,60500
2934,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2943,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2945,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2949,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2954,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2958,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2962,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2963,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2966,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2967,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2968,1/1/2012,Courtier B,8000,0.1,1500000,500000,88000
2969,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2971,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2980,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2982,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2989,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2993,1/1/2012,Courtier B,4000,0.1,500000,100000,44000
2994,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2997,1/1/2012,Courtier B,4132,0.1,500000,100000,45452
2999,1/1/2012,Courtier B,5500,0.1,1000000,250000,60500
2,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
9,1/1/2012,Courtier C,5500,0.1,1500000,500000,60500
10,1/1/2012,Courtier C,4132,0.1,500000,100000,45452
28,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
31,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
34,1/1/2012,Courtier C,5681,0.1,1500000,500000,62496
36,1/1/2012,Courtier C,8264,0.1,2000000,1000000,90904
48,1/1/2012,Courtier C,5681,0.1,1000000,250000,62496
56,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
58,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
59,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
64,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
67,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
71,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
82,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
90,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
97,1/1/2012,Courtier C,8000,0.1,2000000,1000000,88000
98,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
99,1/1/2012,Courtier C,4132,0.1,1000000,250000,45452
101,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
105,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
109,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
113,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
140,1/1/2012,Courtier C,4132,0.1,500000,100000,45452
143,1/1/2012,Courtier C,4132,0.1,1000000,250000,45452
146,1/1/2012,Courtier C,4132,0.1,1000000,250000,45452
148,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
159,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
162,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
169,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
174,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
175,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
177,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
180,1/1/2012,Courtier C,4132,0.1,500000,100000,45452
181,1/1/2012,Courtier C,4132,0.1,500000,100000,45452
187,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
194,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
198,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
200,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
202,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
204,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
207,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
208,1/1/2012,Courtier C,4132,0.1,500000,100000,45452
215,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
216,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
227,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
228,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
235,1/1/2012,Courtier C,5681,0.1,1500000,500000,62496
236,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
241,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
243,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
245,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
247,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
251,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
257,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
259,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
273,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
275,1/1/2012,Courtier C,4268,0.1,500000,100000,46951
276,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
277,1/1/2012,Courtier C,8000,0.1,2000000,1000000,88000
284,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
287,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
288,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
295,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
302,1/1/2012,Courtier C,8000,0.1,2000000,1000000,88000
309,1/1/2012,Courtier C,4132,0.1,1000000,250000,45452
313,1/1/2012,Courtier C,8264,0.1,1500000,500000,90904
317,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
325,1/1/2012,Courtier C,5868,0.1,1500000,500000,64558
326,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
330,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
332,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
347,1/1/2012,Courtier C,8264,0.1,2000000,1000000,90904
348,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
354,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
356,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
360,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
367,1/1/2012,Courtier C,8264,0.1,2000000,1000000,90904
377,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
383,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
384,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
385,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
388,1/1/2012,Courtier C,8264,0.1,2000000,1000000,90904
389,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
390,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
392,1/1/2012,Courtier C,5500,0.1,1000000,250000,60500
402,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
405,1/1/2012,Courtier C,4000,0.1,500000,100000,44000
412,1/1/2012,Courtier C,8000,0.1,1500000,500000,88000
